Teams,Half_Time_Score,Full_Time_Score,Week,Season,Home,Draw,Away,Team_Winner,Yes,No,BTTS_Winner
TOU - LEN,(0 - 1),1 - 3,32,Season: #15202,5,4.7,1.57,2,1.6,2.3,1
ALM - GRO,(1 - 0),3 - 3,32,Season: #15202,5,4.7,1.57,1,1.47,2.6,1
AZA - AJA,(0 - 1),1 - 2,32,Season: #15202,5,4.7,1.57,2,1.68,2.14,1
FEY - NAC,(3 - 0),4 - 1,32,Season: #15202,5,4.7,1.57,0,1.93,1.83,1
FOR - SPA,(2 - 0),2 - 1,32,Season: #15202,5,4.7,1.57,0,1.78,2,1
GAE - PEC,(0 - 0),0 - 1,32,Season: #15202,5,4.7,1.57,2,1.62,2.25,0
HEE - PSV,(0 - 3),0 - 3,32,Season: #15202,5,4.7,1.57,2,1.61,2.25,0
HER - TWE,(0 - 1),2 - 2,32,Season: #15202,5,4.7,1.57,1,1.61,2.25,1
NEC - UTR,(0 - 2),0 - 4,32,Season: #15202,5,4.7,1.57,2,1.44,2.7,0
RKC - WIL,(1 - 0),1 - 2,32,Season: #15202,5,4.7,1.57,2,1.28,3.55,1
ARO - CAS,(1 - 2),2 - 2,32,Season: #15202,5,4.7,1.57,1,1.64,2.22,1
BEN - GIL,(2 - 1),4 - 3,32,Season: #15202,5,4.7,1.57,0,1.66,2.17,1
BOA - MOR,(1 - 1),2 - 2,32,Season: #15202,5,4.7,1.57,1,1.57,2.35,1
BRA - EST,(1 - 0),2 - 0,32,Season: #15202,5,4.7,1.57,0,1.64,2.21,0
FAM - SPO,(0 - 1),1 - 1,32,Season: #15202,5,4.7,1.57,1,1.53,2.45,1
GUI - ETA,(0 - 2),2 - 2,32,Season: #15202,5,4.7,1.57,1,1.47,2.6,1
POR - NAC,(1 - 0),5 - 1,32,Season: #15202,5,4.7,1.57,0,1.68,2.14,1
RIO - AVS,(0 - 2),1 - 3,32,Season: #15202,5,4.7,1.57,2,1.45,2.7,1
SAN - FAR,(0 - 1),0 - 4,32,Season: #15202,5,4.7,1.57,2,1.41,2.85,0
ARS - LIV,(2 - 2),4 - 4,33,Season: #15202,5,4.7,1.57,1,1.42,2.8,1
BHA - WOL,(3 - 1),3 - 2,33,Season: #15202,5,4.7,1.57,0,1.63,2.23,1
CHE - MUN,(0 - 0),0 - 1,33,Season: #15202,5,4.7,1.57,2,1.41,2.8,0
CRY - BRE,(0 - 0),0 - 0,33,Season: #15202,5,4.7,1.57,1,1.77,2.01,0
EVE - MCI,(0 - 0),0 - 0,33,Season: #15202,5,4.7,1.57,1,1.54,2.4,0
FUL - AST,(0 - 0),0 - 0,33,Season: #15202,5,4.7,1.57,1,1.54,2.45,0
IPS - BOU,(2 - 0),5 - 1,33,Season: #15202,5,4.7,1.57,0,1.59,2.3,1
NEW - NOT,(1 - 0),1 - 1,33,Season: #15202,5,4.7,1.57,1,1.57,2.35,1
TOT - SOU,(0 - 0),0 - 0,33,Season: #15202,5,4.7,1.57,1,1.7,2.1,0
WHU - LEI,(2 - 0),2 - 0,33,Season: #15202,5,4.7,1.57,0,1.56,2.4,0
ALA - VIL,(1 - 0),2 - 0,33,Season: #15202,5,4.7,1.57,0,1.76,2.02,0
BAR - LEG,(3 - 0),4 - 1,33,Season: #15202,5,4.7,1.57,0,1.73,2.06,1
BET - ATH,(0 - 1),0 - 1,33,Season: #15202,5,4.7,1.57,2,1.84,1.92,0
CEL - VAL,(0 - 0),0 - 0,33,Season: #15202,5,4.7,1.57,1,1.49,2.55,0
ESP - SEV,(1 - 0),2 - 1,33,Season: #15202,5,4.7,1.57,0,1.43,2.75,1
GET - ATM,(0 - 1),2 - 1,33,Season: #15202,5,4.7,1.57,0,1.88,1.88,1
MAL - LAS,(3 - 1),3 - 1,33,Season: #15202,5,4.7,1.57,0,1.63,2.23,1
OSA - VLL,(2 - 0),3 - 0,33,Season: #15202,5,4.7,1.57,0,1.44,2.7,0
RMA - RAY,(2 - 1),2 - 1,33,Season: #15202,5,4.7,1.57,0,1.99,1.78,1
RSO - GIR,(2 - 0),3 - 0,33,Season: #15202,5,4.7,1.57,0,1.62,2.25,0
ATA - CAG,(0 - 0),1 - 2,33,Season: #15202,5,4.7,1.57,2,1.38,2.95,1
BOL - COM,(1 - 0),3 - 0,33,Season: #15202,5,4.7,1.57,0,1.54,2.45,0
FIO - LAZ,(1 - 0),3 - 2,33,Season: #15202,5,4.7,1.57,0,1.59,2.3,1
INT - EMP,(0 - 2),1 - 2,33,Season: #15202,5,4.7,1.57,2,2.09,1.71,1
MIL - VER,(2 - 0),3 - 2,33,Season: #15202,5,4.7,1.57,0,1.91,1.85,1
MON - PAR,(1 - 1),2 - 1,33,Season: #15202,5,4.7,1.57,0,1.61,2.25,1
NAP - JUV,(0 - 1),1 - 1,33,Season: #15202,5,4.7,1.57,1,1.64,2.21,1
ROM - GEN,(0 - 0),1 - 1,33,Season: #15202,5,4.7,1.57,1,1.53,2.45,1
TOR - VEN,(0 - 2),0 - 3,33,Season: #15202,5,4.7,1.57,2,1.67,2.16,0
UDI - LEC,(0 - 0),2 - 0,33,Season: #15202,5,4.7,1.57,0,1.63,2.22,0
AUG - BOC,(0 - 0),2 - 0,33,Season: #15202,5,4.7,1.57,0,1.4,2.9,0
DOR - RBL,(0 - 1),1 - 3,33,Season: #15202,5,4.7,1.57,2,1.54,2.4,1
FRE - MON,(0 - 0),0 - 1,33,Season: #15202,5,4.7,1.57,2,1.67,2.15,0
HEI - EIN,(0 - 0),1 - 2,33,Season: #15202,5,4.7,1.57,2,1.51,2.5,1
HOF - STU,(0 - 0),1 - 0,33,Season: #15202,5,4.7,1.57,0,1.46,2.65,0
LEV - STP,(1 - 0),3 - 0,33,Season: #15202,5,4.7,1.57,0,1.92,1.85,0
MAI - FCB,(1 - 1),3 - 2,33,Season: #15202,5,4.7,1.57,0,1.34,3.15,1
UNI - WOL,(0 - 1),3 - 1,33,Season: #15202,5,4.7,1.57,0,1.51,2.5,1
WER - KIE,(1 - 0),4 - 1,33,Season: #15202,5,4.7,1.57,0,1.45,2.7,1
AUX - MPR,(1 - 0),1 - 2,33,Season: #15202,5,4.7,1.57,2,1.4,2.85,1
LEN - STR,(0 - 0),1 - 2,33,Season: #15202,5,4.7,1.57,2,1.8,1.97,1
LIL - MAR,(0 - 1),2 - 1,33,Season: #15202,5,4.7,1.57,0,1.67,2.16,1
LYO - REI,(2 - 0),2 - 1,33,Season: #15202,5,4.7,1.57,0,1.49,2.55,1
NAN - ANG,(0 - 1),1 - 1,33,Season: #15202,5,4.7,1.57,1,1.39,2.95,1
NIC - ASM,(3 - 0),4 - 0,33,Season: #15202,5,4.7,1.57,0,1.53,2.45,0
PSG - REN,(4 - 0),5 - 0,33,Season: #15202,5,4.7,1.57,0,1.62,2.25,0
STE - HAV,(2 - 0),5 - 1,33,Season: #15202,5,4.7,1.57,0,1.47,2.65,1
TOU - BRE,(0 - 0),0 - 1,33,Season: #15202,5,4.7,1.57,2,1.4,2.9,0
ALM - FOR,(0 - 1),0 - 1,33,Season: #15202,5,4.7,1.57,2,1.75,2.04,0
AZA - FEY,(1 - 1),3 - 1,33,Season: #15202,5,4.7,1.57,0,1.78,1.99,1
HEE - AJA,(1 - 1),3 - 1,33,Season: #15202,5,4.7,1.57,0,1.43,2.75,1
HER - NAC,(0 - 1),1 - 1,33,Season: #15202,5,4.7,1.57,1,1.58,2.35,1
NEC - GAE,(0 - 1),0 - 1,33,Season: #15202,5,4.7,1.57,2,1.48,2.6,0
RKC - GRO,(1 - 2),1 - 2,33,Season: #15202,5,4.7,1.57,2,1.3,3.4,1
SPA - PEC,(0 - 0),0 - 0,33,Season: #15202,5,4.7,1.57,1,1.62,2.25,0
UTR - PSV,(0 - 0),1 - 0,33,Season: #15202,5,4.7,1.57,0,1.78,2,0
WIL - TWE,(0 - 1),1 - 1,33,Season: #15202,5,4.7,1.57,1,1.49,2.55,1
ARO - GUI,(2 - 0),2 - 0,33,Season: #15202,5,4.7,1.57,0,1.58,2.3,0
BEN - AVS,(1 - 0),1 - 0,33,Season: #15202,5,4.7,1.57,0,1.78,2,0
BOA - RIO,(3 - 1),6 - 2,33,Season: #15202,5,4.7,1.57,0,1.49,2.55,1
CAS - FAR,(1 - 1),2 - 1,33,Season: #15202,5,4.7,1.57,0,1.5,2.5,1
ETA - BRA,(1 - 2),2 - 3,33,Season: #15202,5,4.7,1.57,2,1.48,2.6,1
GIL - EST,(0 - 0),1 - 2,33,Season: #15202,5,4.7,1.57,2,1.43,2.75,1
NAC - FAM,(0 - 0),1 - 0,33,Season: #15202,5,4.7,1.57,0,1.33,3.2,0
POR - SAN,(2 - 0),3 - 1,33,Season: #15202,5,4.7,1.57,0,1.68,2.14,1
SPO - MOR,(1 - 1),3 - 1,33,Season: #15202,5,4.7,1.57,0,1.76,2.03,1
ARS - WHU,(2 - 1),2 - 2,34,Season: #15202,5,4.7,1.57,1,1.58,2.35,1
BHA - AST,(0 - 0),0 - 0,34,Season: #15202,5,4.7,1.57,1,1.46,2.65,0
BOU - SOU,(0 - 0),2 - 0,34,Season: #15202,5,4.7,1.57,0,1.77,2.01,0
BRE - LEI,(0 - 0),2 - 1,34,Season: #15202,5,4.7,1.57,0,1.68,2.14,1
CRY - CHE,(2 - 0),3 - 0,34,Season: #15202,5,4.7,1.57,0,1.48,2.6,0
EVE - LIV,(1 - 1),2 - 2,34,Season: #15202,5,4.7,1.57,1,1.44,2.75,1
MUN - FUL,(0 - 0),2 - 0,34,Season: #15202,5,4.7,1.57,0,1.62,2.24,0
NOT - IPS,(2 - 2),2 - 2,34,Season: #15202,5,4.7,1.57,1,1.54,2.45,1
TOT - MCI,(1 - 0),1 - 1,34,Season: #15202,5,4.7,1.57,1,1.45,2.65,1
WOL - NEW,(0 - 2),1 - 3,34,Season: #15202,5,4.7,1.57,2,1.57,2.35,1
ALA - RSO,(0 - 0),0 - 0,34,Season: #15202,5,4.7,1.57,1,1.87,1.9,0
ATH - VLL,(0 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.95,1.82,0
ATM - RAY,(0 - 1),3 - 1,34,Season: #15202,5,4.7,1.57,0,2.03,1.76,1
BET - MAL,(1 - 0),3 - 0,34,Season: #15202,5,4.7,1.57,0,1.86,1.91,0
CEL - SEV,(2 - 0),4 - 2,34,Season: #15202,5,4.7,1.57,0,1.47,2.6,1
ESP - BAR,(0 - 0),0 - 0,34,Season: #15202,5,4.7,1.57,1,1.4,2.9,0
GET - VAL,(0 - 0),0 - 0,34,Season: #15202,5,4.7,1.57,1,1.69,2.12,0
LAS - VIL,(0 - 2),1 - 2,34,Season: #15202,5,4.7,1.57,2,1.48,2.6,1
OSA - LEG,(0 - 0),2 - 1,34,Season: #15202,5,4.7,1.57,0,1.56,2.4,1
RMA - GIR,(0 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.65,2.19,0
ATA - PAR,(1 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.59,2.3,0
COM - JUV,(0 - 1),1 - 1,34,Season: #15202,5,4.7,1.57,1,1.6,2.3,1
EMP - VER,(0 - 1),1 - 1,34,Season: #15202,5,4.7,1.57,1,1.61,2.25,1
GEN - LEC,(1 - 1),1 - 3,34,Season: #15202,5,4.7,1.57,2,1.41,2.8,1
INT - ROM,(2 - 0),4 - 2,34,Season: #15202,5,4.7,1.57,0,1.91,1.85,1
LAZ - CAG,(2 - 1),3 - 2,34,Season: #15202,5,4.7,1.57,0,1.4,2.85,1
MIL - NAP,(2 - 1),2 - 6,34,Season: #15202,5,4.7,1.57,2,1.74,2.04,1
TOR - BOL,(0 - 0),1 - 1,34,Season: #15202,5,4.7,1.57,1,1.69,2.12,1
UDI - MON,(0 - 0),1 - 2,34,Season: #15202,5,4.7,1.57,2,1.72,2.08,1
VEN - FIO,(0 - 1),0 - 2,34,Season: #15202,5,4.7,1.57,2,1.54,2.4,0
AUG - KIE,(1 - 2),2 - 2,34,Season: #15202,5,4.7,1.57,1,1.38,2.95,1
DOR - STP,(1 - 0),2 - 0,34,Season: #15202,5,4.7,1.57,0,1.56,2.4,0
FRE - WER,(1 - 0),1 - 1,34,Season: #15202,5,4.7,1.57,1,1.61,2.25,1
HEI - FCB,(1 - 2),2 - 3,34,Season: #15202,5,4.7,1.57,2,1.43,2.75,1
HOF - BOC,(2 - 0),3 - 2,34,Season: #15202,5,4.7,1.57,0,1.46,2.65,1
MAI - RBL,(0 - 0),1 - 1,34,Season: #15202,5,4.7,1.57,1,1.47,2.65,1
MON - LEV,(0 - 0),0 - 0,34,Season: #15202,5,4.7,1.57,1,1.79,1.98,0
STU - WOL,(0 - 0),2 - 0,34,Season: #15202,5,4.7,1.57,0,1.66,2.17,0
UNI - EIN,(2 - 2),3 - 2,34,Season: #15202,5,4.7,1.57,0,1.45,2.7,1
ANG - STE,(0 - 1),0 - 2,34,Season: #15202,5,4.7,1.57,2,1.44,2.7,0
ASM - LEN,(2 - 0),3 - 1,34,Season: #15202,5,4.7,1.57,0,1.74,2.04,1
LYO - PSG,(0 - 0),4 - 1,34,Season: #15202,5,4.7,1.57,0,1.54,2.4,1
MPR - HAV,(0 - 1),2 - 1,34,Season: #15202,5,4.7,1.57,0,1.47,2.6,1
NAN - MAR,(0 - 1),2 - 2,34,Season: #15202,5,4.7,1.57,1,1.57,2.35,1
NIC - AUX,(0 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.48,2.6,0
REI - LIL,(1 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.5,2.55,0
STR - BRE,(0 - 0),1 - 2,34,Season: #15202,5,4.7,1.57,2,1.48,2.6,1
TOU - REN,(0 - 2),1 - 5,34,Season: #15202,5,4.7,1.57,2,1.44,2.7,1
AJA - UTR,(2 - 0),2 - 1,34,Season: #15202,5,4.7,1.57,0,1.62,2.24,1
ALM - PEC,(0 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.57,2.35,0
AZA - HER,(0 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.76,2.03,0
FEY - HEE,(1 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.62,2.24,0
GAE - PSV,(0 - 0),1 - 0,34,Season: #15202,5,4.7,1.57,0,1.86,1.9,0
GRO - FOR,(1 - 1),2 - 1,34,Season: #15202,5,4.7,1.57,0,1.62,2.25,1
NAC - WIL,(1 - 0),2 - 1,34,Season: #15202,5,4.7,1.57,0,1.44,2.75,1
SPA - NEC,(1 - 1),2 - 2,34,Season: #15202,5,4.7,1.57,1,1.48,2.6,1
TWE - RKC,(0 - 0),2 - 1,34,Season: #15202,5,4.7,1.57,0,1.53,2.45,1
ARO - BRA,(0 - 1),0 - 1,34,Season: #15202,5,4.7,1.57,2,1.65,2.19,0
AVS - EST,(0 - 1),0 - 1,34,Season: #15202,5,4.7,1.57,2,1.55,2.4,0
BOA - BEN,(1 - 1),2 - 1,34,Season: #15202,5,4.7,1.57,0,1.64,2.2,1
FAR - GUI,(0 - 1),0 - 3,34,Season: #15202,5,4.7,1.57,2,1.47,2.6,0
GIL - ETA,(1 - 0),3 - 0,34,Season: #15202,5,4.7,1.57,0,1.35,3.1,0
MOR - FAM,(2 - 0),3 - 3,34,Season: #15202,5,4.7,1.57,1,1.41,2.85,1
POR - CAS,(2 - 0),3 - 1,34,Season: #15202,5,4.7,1.57,0,1.79,1.99,1
RIO - SPO,(1 - 1),1 - 2,34,Season: #15202,5,4.7,1.57,2,1.53,2.45,1
SAN - NAC,(1 - 2),2 - 2,34,Season: #15202,5,4.7,1.57,1,1.31,3.35,1
AST - IPS,(0 - 0),1 - 2,1,Season: #15203,5,4.7,1.57,2,1.6,2.3,1
BHA - MUN,(1 - 4),4 - 5,1,Season: #15203,5,4.7,1.57,2,1.47,2.6,1
BOU - NOT,(1 - 1),2 - 2,1,Season: #15203,5,4.7,1.57,1,1.62,2.25,1
BRE - MCI,(1 - 0),2 - 0,1,Season: #15203,5,4.7,1.57,0,1.66,2.17,0
CHE - ARS,(0 - 1),3 - 1,1,Season: #15203,5,4.7,1.57,0,1.43,2.75,1
EVE - NEW,(0 - 2),0 - 2,1,Season: #15203,5,4.7,1.57,2,1.53,2.45,0
FUL - WOL,(0 - 1),0 - 1,1,Season: #15203,5,4.7,1.57,2,1.67,2.15,0
LEI - CRY,(2 - 3),2 - 3,1,Season: #15203,5,4.7,1.57,2,1.52,2.45,1
SOU - LIV,(0 - 0),1 - 0,1,Season: #15203,5,4.7,1.57,0,1.53,2.45,0
WHU - TOT,(2 - 0),4 - 0,1,Season: #15203,5,4.7,1.57,0,1.5,2.55,0
ALA - LEG,(2 - 0),2 - 2,1,Season: #15203,5,4.7,1.57,1,2,1.77,1
ATH - MAL,(1 - 0),2 - 1,1,Season: #15203,5,4.7,1.57,0,2.17,1.66,1
CEL - BET,(0 - 1),1 - 1,1,Season: #15203,5,4.7,1.57,1,1.54,2.4,1
GIR - GET,(0 - 1),3 - 1,1,Season: #15203,5,4.7,1.57,0,1.77,2,1
RMA - ESP,(0 - 0),3 - 0,1,Season: #15203,5,4.7,1.57,0,1.7,2.1,0
RSO - LAS,(1 - 0),3 - 0,1,Season: #15203,5,4.7,1.57,0,1.74,2.05,0
SEV - RAY,(3 - 0),3 - 2,1,Season: #15203,5,4.7,1.57,0,1.71,2.09,1
VAL - BAR,(0 - 2),2 - 2,1,Season: #15203,5,4.7,1.57,1,1.47,2.6,1
VIL - OSA,(1 - 0),3 - 1,1,Season: #15203,5,4.7,1.57,0,1.49,2.55,1
VLL - ATM,(1 - 1),2 - 3,1,Season: #15203,5,4.7,1.57,2,1.89,1.88,1
BOL - INT,(2 - 1),3 - 1,1,Season: #15203,5,4.7,1.57,0,1.3,3.4,1
CAG - VEN,(4 - 0),4 - 0,1,Season: #15203,5,4.7,1.57,0,1.7,2.11,0
COM - PAR,(0 - 2),2 - 2,1,Season: #15203,5,4.7,1.57,1,1.54,2.4,1
FIO - ROM,(0 - 0),1 - 1,1,Season: #15203,5,4.7,1.57,1,1.59,2.3,1
GEN - VER,(1 - 0),2 - 1,1,Season: #15203,5,4.7,1.57,0,1.51,2.5,1
LEC - EMP,(0 - 0),1 - 1,1,Season: #15203,5,4.7,1.57,1,1.5,2.55,1
MIL - JUV,(0 - 1),0 - 1,1,Season: #15203,5,4.7,1.57,2,1.77,2.01,0
NAP - ATA,(2 - 0),2 - 2,1,Season: #15203,5,4.7,1.57,1,1.54,2.45,1
TOR - MON,(0 - 1),0 - 1,1,Season: #15203,5,4.7,1.57,2,1.74,2.05,0
UDI - LAZ,(1 - 0),1 - 0,1,Season: #15203,5,4.7,1.57,0,1.69,2.12,0
AUG - UNI,(0 - 0),1 - 0,1,Season: #15203,5,4.7,1.57,0,1.35,3.1,0
BOC - WER,(0 - 0),0 - 1,1,Season: #15203,5,4.7,1.57,2,1.45,2.65,0
DOR - MAI,(4 - 0),4 - 1,1,Season: #15203,5,4.7,1.57,0,1.44,2.7,1
EIN - WOL,(0 - 2),1 - 2,1,Season: #15203,5,4.7,1.57,2,1.67,2.15,1
HEI - HOF,(1 - 1),3 - 4,1,Season: #15203,5,4.7,1.57,2,1.44,2.7,1
LEV - FRE,(2 - 0),3 - 0,1,Season: #15203,5,4.7,1.57,0,1.98,1.79,0
MON - FCB,(0 - 0),0 - 2,1,Season: #15203,5,4.7,1.57,2,1.48,2.6,0
RBL - KIE,(1 - 0),2 - 1,1,Season: #15203,5,4.7,1.57,0,1.67,2.15,1
STU - STP,(0 - 0),0 - 1,1,Season: #15203,5,4.7,1.57,2,1.61,2.3,0
ANG - HAV,(2 - 0),3 - 2,1,Season: #15203,5,4.7,1.57,0,1.47,2.65,1
ASM - NIC,(0 - 1),0 - 1,1,Season: #15203,5,4.7,1.57,2,1.57,2.35,0
AUX - REI,(0 - 1),1 - 1,1,Season: #15203,5,4.7,1.57,1,1.42,2.8,1
LIL - BRE,(0 - 0),0 - 0,1,Season: #15203,5,4.7,1.57,1,1.49,2.55,0
MAR - LYO,(1 - 0),1 - 1,1,Season: #15203,5,4.7,1.57,1,1.67,2.16,1
MPR - LEN,(1 - 2),1 - 4,1,Season: #15203,5,4.7,1.57,2,1.61,2.25,1
REN - PSG,(0 - 1),1 - 2,1,Season: #15203,5,4.7,1.57,2,1.55,2.4,1
STR - NAN,(0 - 1),1 - 3,1,Season: #15203,5,4.7,1.57,2,1.47,2.6,1
TOU - STE,(1 - 1),1 - 1,1,Season: #15203,5,4.7,1.57,1,1.42,2.8,1
AJA - WIL,(3 - 0),4 - 0,1,Season: #15203,5,4.7,1.57,0,1.64,2.21,0
ALM - GAE,(1 - 0),2 - 0,1,Season: #15203,5,4.7,1.57,0,1.59,2.3,0
AZA - NAC,(2 - 0),2 - 0,1,Season: #15203,5,4.7,1.57,0,1.81,1.96,0
FOR - RKC,(1 - 1),2 - 1,1,Season: #15203,5,4.7,1.57,0,1.52,2.45,1
HEE - PSV,(1 - 1),2 - 1,1,Season: #15203,5,4.7,1.57,0,1.61,2.25,1
HER - SPA,(0 - 0),1 - 0,1,Season: #15203,5,4.7,1.57,0,1.57,2.35,0
NEC - UTR,(0 - 0),0 - 0,1,Season: #15203,5,4.7,1.57,1,1.44,2.7,0
PEC - FEY,(1 - 1),1 - 1,1,Season: #15203,5,4.7,1.57,1,1.74,2.05,1
TWE - GRO,(1 - 0),2 - 0,1,Season: #15203,5,4.7,1.57,0,1.64,2.21,0
ARO - BOA,(2 - 0),3 - 2,1,Season: #15203,5,4.7,1.57,0,1.65,2.18,1
BEN - MOR,(2 - 1),4 - 1,1,Season: #15203,5,4.7,1.57,0,1.77,2.01,1
BRA - NAC,(0 - 0),1 - 1,1,Season: #15203,5,4.7,1.57,1,1.54,2.45,1
CAS - POR,(0 - 2),1 - 3,1,Season: #15203,5,4.7,1.57,2,1.65,2.19,1
EST - ETA,(1 - 2),1 - 2,1,Season: #15203,5,4.7,1.57,2,1.51,2.5,1
GIL - GUI,(0 - 2),1 - 3,1,Season: #15203,5,4.7,1.57,2,1.37,3,1
RIO - FAR,(2 - 1),5 - 1,1,Season: #15203,5,4.7,1.57,0,1.46,2.65,1
SAN - AVS,(0 - 0),0 - 1,1,Season: #15203,5,4.7,1.57,2,1.4,2.85,0
SPO - FAM,(1 - 0),5 - 1,1,Season: #15203,5,4.7,1.57,0,1.64,2.2,1
AST - BHA,(2 - 1),3 - 1,2,Season: #15203,5,4.7,1.57,0,1.46,2.65,1
CHE - BRE,(1 - 0),2 - 2,2,Season: #15203,5,4.7,1.57,1,1.63,2.22,1
CRY - WHU,(1 - 2),1 - 2,2,Season: #15203,5,4.7,1.57,2,1.58,2.35,1
IPS - LIV,(2 - 1),2 - 2,2,Season: #15203,5,4.7,1.57,1,1.43,2.75,1
LEI - MUN,(0 - 1),1 - 1,2,Season: #15203,5,4.7,1.57,1,1.47,2.6,1
MCI - EVE,(1 - 2),2 - 4,2,Season: #15203,5,4.7,1.57,2,1.63,2.22,1
NEW - NOT,(1 - 0),4 - 0,2,Season: #15203,5,4.7,1.57,0,1.57,2.35,0
SOU - BOU,(0 - 0),0 - 2,2,Season: #15203,5,4.7,1.57,2,1.73,2.07,0
TOT - FUL,(1 - 0),1 - 1,2,Season: #15203,5,4.7,1.57,1,1.61,2.25,1
WOL - ARS,(0 - 0),0 - 0,2,Season: #15203,5,4.7,1.57,1,1.63,2.22,0
ATH - VLL,(1 - 0),1 - 0,2,Season: #15203,5,4.7,1.57,0,1.95,1.82,0
BAR - ATM,(0 - 0),1 - 0,2,Season: #15203,5,4.7,1.57,0,1.59,2.3,0
BET - ALA,(1 - 0),1 - 0,2,Season: #15203,5,4.7,1.57,0,1.88,1.89,0
CEL - LAS,(0 - 0),1 - 2,2,Season: #15203,5,4.7,1.57,2,1.49,2.55,1
GIR - SEV,(1 - 0),4 - 1,2,Season: #15203,5,4.7,1.57,0,1.5,2.5,1
LEG - RAY,(0 - 0),1 - 0,2,Season: #15203,5,4.7,1.57,0,1.93,1.84,0
MAL - ESP,(0 - 0),0 - 0,2,Season: #15203,5,4.7,1.57,1,1.58,2.3,0
OSA - VAL,(0 - 0),0 - 1,2,Season: #15203,5,4.7,1.57,2,1.41,2.8,0
RMA - RSO,(0 - 0),0 - 0,2,Season: #15203,5,4.7,1.57,1,1.75,2.03,0
VIL - GET,(1 - 0),2 - 0,2,Season: #15203,5,4.7,1.57,0,1.82,1.95,0
BOL - NAP,(1 - 1),1 - 1,2,Season: #15203,5,4.7,1.57,1,1.58,2.35,1
FIO - COM,(2 - 0),4 - 0,2,Season: #15203,5,4.7,1.57,0,1.6,2.3,0
GEN - INT,(1 - 1),1 - 1,2,Season: #15203,5,4.7,1.57,1,1.87,1.9,1
LEC - ATA,(0 - 1),0 - 2,2,Season: #15203,5,4.7,1.57,2,1.46,2.65,0
MON - MIL,(0 - 0),1 - 0,2,Season: #15203,5,4.7,1.57,0,1.75,2.04,0
ROM - JUV,(1 - 0),1 - 0,2,Season: #15203,5,4.7,1.57,0,1.59,2.3,0
TOR - EMP,(3 - 0),3 - 1,2,Season: #15203,5,4.7,1.57,0,1.74,2.05,1
UDI - CAG,(0 - 1),2 - 2,2,Season: #15203,5,4.7,1.57,1,1.46,2.65,1
VEN - PAR,(1 - 0),1 - 0,2,Season: #15203,5,4.7,1.57,0,1.5,2.5,0
VER - LAZ,(0 - 1),2 - 3,2,Season: #15203,5,4.7,1.57,2,1.61,2.25,1
AUG - FRE,(2 - 1),2 - 1,2,Season: #15203,5,4.7,1.57,0,1.52,2.5,1
DOR - HEI,(1 - 0),1 - 2,2,Season: #15203,5,4.7,1.57,2,1.52,2.5,1
FCB - STP,(0 - 0),3 - 0,2,Season: #15203,5,4.7,1.57,0,1.55,2.4,0
HOF - EIN,(1 - 2),1 - 2,2,Season: #15203,5,4.7,1.57,2,1.48,2.6,1
KIE - WOL,(0 - 1),2 - 1,2,Season: #15203,5,4.7,1.57,0,1.55,2.4,1
LEV - MON,(2 - 0),2 - 0,2,Season: #15203,5,4.7,1.57,0,1.86,1.91,0
RBL - BOC,(2 - 0),2 - 0,2,Season: #15203,5,4.7,1.57,0,1.66,2.17,0
UNI - MAI,(0 - 1),1 - 3,2,Season: #15203,5,4.7,1.57,2,1.31,3.3,1
WER - STU,(1 - 1),1 - 1,2,Season: #15203,5,4.7,1.57,1,1.49,2.55,1
AUX - HAV,(1 - 0),2 - 0,2,Season: #15203,5,4.7,1.57,0,1.41,2.85,0
BRE - MAR,(0 - 1),0 - 1,2,Season: #15203,5,4.7,1.57,2,1.57,2.35,0
LYO - STE,(0 - 0),0 - 2,2,Season: #15203,5,4.7,1.57,2,1.47,2.6,0
NAN - ASM,(1 - 0),2 - 3,2,Season: #15203,5,4.7,1.57,2,1.47,2.6,1
NIC - ANG,(1 - 0),1 - 1,2,Season: #15203,5,4.7,1.57,1,1.51,2.5,1
PSG - LEN,(2 - 0),3 - 1,2,Season: #15203,5,4.7,1.57,0,1.79,1.98,1
REI - LIL,(1 - 0),2 - 0,2,Season: #15203,5,4.7,1.57,0,1.5,2.55,0
REN - TOU,(1 - 0),2 - 0,2,Season: #15203,5,4.7,1.57,0,1.49,2.55,0
STR - MPR,(0 - 0),0 - 0,2,Season: #15203,5,4.7,1.57,1,1.52,2.5,0
AJA - AZA,(0 - 2),0 - 2,2,Season: #15203,5,4.7,1.57,2,1.7,2.11,0
FEY - WIL,(3 - 0),5 - 1,2,Season: #15203,5,4.7,1.57,0,1.76,2.02,1
FOR - UTR,(0 - 0),0 - 3,2,Season: #15203,5,4.7,1.57,2,1.73,2.06,0
HEE - SPA,(0 - 1),1 - 2,2,Season: #15203,5,4.7,1.57,2,1.44,2.7,1
