Teams,Half_Time_Score,Full_Time_Score,Week,Season,Home,Draw,Away,Team_Winner,Yes,No,BTTS_Winner
ATM - OSA,(0 - 0),2 - 1,14,Season: #15195,1.31,5.75,9.5,0,1.7,2.11,1
CEL - BAR,(1 - 1),1 - 3,14,Season: #15195,2.8,3.85,2.35,2,1.43,2.75,1
GET - ATH,(0 - 1),0 - 3,14,Season: #15195,4.1,3.25,2.01,2,2.01,1.77,0
GIR - ALA,(0 - 1),2 - 1,14,Season: #15195,1.78,3.75,4.6,0,1.75,2.04,1
MAL - RMA,(0 - 0),1 - 2,14,Season: #15195,4.45,3.6,1.84,2,1.8,1.97,1
RAY - LAS,(0 - 0),1 - 0,14,Season: #15195,1.76,3.9,4.5,0,1.66,2.18,0
SEV - BET,(0 - 1),1 - 1,14,Season: #15195,2.15,3.65,3.25,1,1.57,2.35,1
VAL - RSO,(1 - 2),2 - 2,14,Season: #15195,2.45,3.5,2.8,1,1.62,2.24,1
VIL - ESP,(1 - 2),1 - 4,14,Season: #15195,1.59,4.45,5.25,2,1.52,2.5,1
VLL - LEG,(0 - 1),0 - 2,14,Season: #15195,2.09,3.45,3.6,2,1.75,2.03,0
CAG - ATA,(0 - 5),1 - 5,14,Season: #15195,4.1,4.55,1.71,2,1.34,3.2,1
FIO - VEN,(0 - 0),2 - 0,14,Season: #15195,1.69,4.15,4.7,0,1.58,2.35,0
INT - VER,(0 - 0),1 - 0,14,Season: #15195,1.36,4.75,9.75,0,2.18,1.65,0
JUV - LEC,(2 - 0),4 - 1,14,Season: #15195,1.51,4.55,6,0,1.63,2.22,1
MIL - LAZ,(1 - 0),1 - 2,14,Season: #15195,1.9,3.65,4.05,2,1.71,2.09,1
MON - BOL,(0 - 0),1 - 0,14,Season: #15195,2.6,3.6,2.6,0,1.56,2.4,0
NAP - COM,(1 - 0),3 - 0,14,Season: #15195,1.54,4.45,5.75,0,1.64,2.21,0
ROM - EMP,(1 - 1),1 - 1,14,Season: #15195,1.64,4.2,5,1,1.61,2.25,1
TOR - PAR,(0 - 0),1 - 0,14,Season: #15195,1.9,3.6,4.1,0,1.76,2.02,0
UDI - GEN,(0 - 0),0 - 0,14,Season: #15195,2.15,3.65,3.25,1,1.6,2.3,0
AUG - MAI,(0 - 0),2 - 1,14,Season: #15195,1.84,4.6,3.5,0,1.31,3.35,1
DOR - STP,(1 - 0),1 - 0,14,Season: #15195,1.47,5,6,0,1.56,2.4,0
FCB - BOC,(2 - 1),3 - 2,14,Season: #15195,1.42,5.25,6.25,0,1.5,2.5,1
HOF - HEI,(0 - 1),1 - 1,14,Season: #15195,1.79,4.3,3.9,1,1.46,2.65,1
LEV - EIN,(0 - 0),1 - 0,14,Season: #15195,1.76,3.85,4.55,0,1.82,1.95,0
MON - FRE,(0 - 0),1 - 0,14,Season: #15195,1.96,3.8,3.7,0,1.69,2.12,0
RBL - UNI,(6 - 0),6 - 1,14,Season: #15195,1.39,5.25,7,0,1.62,2.24,1
WER - KIE,(0 - 0),3 - 1,14,Season: #15195,1.78,4.35,3.9,0,1.45,2.7,1
WOL - STU,(0 - 0),0 - 1,14,Season: #15195,2.65,3.7,2.55,2,1.62,2.25,0
ANG - LEN,(0 - 0),3 - 2,14,Season: #15195,2.95,3.7,2.3,0,1.63,2.23,1
ASM - NIC,(0 - 0),0 - 1,14,Season: #15195,1.76,4.2,4.2,2,1.57,2.35,0
AUX - STE,(1 - 0),3 - 0,14,Season: #15195,2.4,4.1,2.6,0,1.39,2.9,0
HAV - REN,(3 - 2),4 - 3,14,Season: #15195,3.3,4.15,1.98,0,1.44,2.7,1
LIL - REI,(0 - 0),0 - 0,14,Season: #15195,1.75,4.25,4.15,1,1.53,2.45,0
LYO - MPR,(3 - 0),3 - 0,14,Season: #15195,1.7,4.45,4.25,0,1.48,2.6,0
PSG - MAR,(0 - 0),0 - 0,14,Season: #15195,1.97,3.7,3.75,1,1.77,2.01,0
STR - NAN,(1 - 1),3 - 2,14,Season: #15195,1.86,4.2,3.7,0,1.47,2.6,1
TOU - BRE,(3 - 0),4 - 1,14,Season: #15195,2.04,4.2,3.15,0,1.4,2.9,1
FEY - ALM,(0 - 0),1 - 2,14,Season: #15195,1.28,6,10.5,2,1.93,1.83,1
GRO - FOR,(0 - 0),0 - 3,14,Season: #15195,2.3,3.75,2.9,2,1.62,2.25,0
HEE - AJA,(2 - 0),4 - 0,14,Season: #15195,3,4.1,2.11,0,1.43,2.75,0
NAC - GAE,(1 - 0),2 - 0,14,Season: #15195,2.45,3.75,2.7,0,1.59,2.3,0
NEC - SPA,(1 - 1),1 - 2,14,Season: #15195,2.01,4.1,3.3,2,1.48,2.6,1
PEC - RKC,(0 - 0),0 - 0,14,Season: #15195,1.91,4.35,3.4,1,1.38,2.95,0
PSV - TWE,(2 - 0),4 - 1,14,Season: #15195,1.72,3.85,4.85,0,1.92,1.84,1
UTR - HER,(1 - 0),1 - 1,14,Season: #15195,1.51,4.75,5.75,1,1.63,2.23,1
WIL - AZA,(0 - 2),0 - 2,14,Season: #15195,4.15,4.35,1.74,2,1.51,2.5,0
ARO - RIO,(1 - 0),1 - 2,14,Season: #15195,1.94,4,3.6,2,1.55,2.4,1
AVS - BOA,(1 - 1),2 - 1,14,Season: #15195,2.65,3.8,2.45,0,1.54,2.45,1
BEN - EST,(3 - 0),3 - 0,14,Season: #15195,1.48,4.65,6.5,0,1.77,2.01,0
BRA - CAS,(0 - 0),1 - 0,14,Season: #15195,1.4,5.25,7,0,1.63,2.22,0
ETA - GIL,(0 - 0),3 - 0,14,Season: #15195,1.95,4.35,3.3,0,1.35,3.1,0
FAR - MOR,(1 - 0),1 - 1,14,Season: #15195,2.13,4,3.05,1,1.47,2.6,1
POR - FAM,(4 - 0),5 - 0,14,Season: #15195,1.4,5.25,7.25,0,1.67,2.15,0
SAN - GUI,(2 - 1),2 - 2,14,Season: #15195,2.85,4.15,2.2,1,1.37,3,1
SPO - NAC,(1 - 1),3 - 2,14,Season: #15195,1.23,7,11,0,1.65,2.19,1
ARS - IPS,(0 - 1),3 - 1,15,Season: #15195,1.33,5.5,8.5,0,1.7,2.1,1
AST - WOL,(2 - 1),3 - 2,15,Season: #15195,1.68,4.2,4.7,0,1.62,2.24,1
BHA - LIV,(0 - 2),3 - 2,15,Season: #15195,2.14,4.15,2.95,0,1.38,3,1
BOU - FUL,(3 - 1),4 - 2,15,Season: #15195,1.76,4,4.4,0,1.67,2.15,1
BRE - TOT,(1 - 0),1 - 1,15,Season: #15195,2.8,3.6,2.45,1,1.65,2.18,1
EVE - CHE,(0 - 1),2 - 1,15,Season: #15195,3.1,3.95,2.13,0,1.47,2.6,1
MCI - LEI,(0 - 0),2 - 0,15,Season: #15195,1.32,6,8.5,0,1.59,2.3,0
MUN - NOT,(0 - 0),0 - 0,15,Season: #15195,1.47,4.9,6.25,1,1.58,2.35,0
NEW - CRY,(1 - 2),2 - 4,15,Season: #15195,1.71,4.2,4.5,2,1.58,2.35,1
WHU - SOU,(0 - 0),0 - 1,15,Season: #15195,1.73,3.95,4.6,2,1.73,2.06,0
ALA - ESP,(0 - 0),1 - 0,15,Season: #15195,1.82,3.75,4.3,0,1.69,2.13,0
ATH - CEL,(1 - 0),1 - 0,15,Season: #15195,1.51,4.3,6.5,0,1.83,1.93,0
ATM - LAS,(1 - 1),2 - 2,15,Season: #15195,1.26,6,11.5,1,1.82,1.94,1
BET - LEG,(0 - 0),1 - 0,15,Season: #15195,1.75,3.7,4.9,0,1.83,1.93,0
GET - VIL,(0 - 1),0 - 2,15,Season: #15195,3,3.4,2.4,2,1.7,2.11,0
OSA - GIR,(1 - 1),3 - 3,15,Season: #15195,2.65,3.95,2.4,1,1.38,3,1
RAY - MAL,(1 - 0),2 - 1,15,Season: #15195,1.94,3.4,4.2,0,1.9,1.87,1
RMA - VAL,(0 - 1),0 - 3,15,Season: #15195,1.46,4.6,6.75,2,1.72,2.07,0
RSO - VLL,(3 - 0),3 - 0,15,Season: #15195,1.5,4.4,6.5,0,1.77,2.01,0
SEV - BAR,(1 - 3),2 - 4,15,Season: #15195,2.5,3.8,2.6,2,1.45,2.7,1
BOL - LEC,(1 - 0),2 - 1,15,Season: #15195,1.79,4.05,4.15,0,1.52,2.5,1
FIO - VER,(1 - 0),3 - 1,15,Season: #15195,1.77,3.85,4.5,0,1.7,2.1,1
GEN - EMP,(1 - 1),2 - 2,15,Season: #15195,2.35,3.8,2.8,1,1.47,2.6,1
INT - UDI,(0 - 0),0 - 0,15,Season: #15195,1.45,4.2,8.25,1,2.3,1.6,0
LAZ - CAG,(0 - 0),1 - 1,15,Season: #15195,1.51,4.95,5.5,1,1.4,2.85,1
MIL - COM,(0 - 0),1 - 1,15,Season: #15195,1.49,4.45,6.5,1,1.78,2,1
NAP - MON,(1 - 0),3 - 1,15,Season: #15195,1.68,4.05,4.9,0,1.66,2.16,1
ROM - PAR,(0 - 0),0 - 0,15,Season: #15195,1.62,4.2,5.25,1,1.63,2.23,0
TOR - JUV,(0 - 1),0 - 1,15,Season: #15195,3.2,3.4,2.3,2,1.77,2.01,0
VEN - ATA,(0 - 1),0 - 1,15,Season: #15195,4.15,4.2,1.76,2,1.47,2.6,0
AUG - DOR,(0 - 0),1 - 2,15,Season: #15195,3.35,4.3,1.94,2,1.39,2.9,1
EIN - MAI,(1 - 1),3 - 1,15,Season: #15195,1.43,5.25,6.25,0,1.48,2.6,1
FCB - LEV,(1 - 0),2 - 0,15,Season: #15195,2.4,3.65,2.85,0,1.64,2.2,0
HEI - WOL,(0 - 1),1 - 1,15,Season: #15195,2.4,3.75,2.8,1,1.59,2.3,1
KIE - STU,(0 - 2),0 - 7,15,Season: #15195,3.5,4.15,1.92,2,1.47,2.6,0
MON - BOC,(0 - 0),2 - 0,15,Season: #15195,1.66,4.35,4.65,0,1.57,2.35,0
RBL - HOF,(1 - 1),2 - 1,15,Season: #15195,1.61,4.45,5,0,1.6,2.3,1
UNI - FRE,(0 - 0),0 - 1,15,Season: #15195,2.6,3.85,2.5,2,1.52,2.45,0
WER - STP,(1 - 0),3 - 2,15,Season: #15195,1.94,4.05,3.5,0,1.5,2.5,1
ANG - REI,(2 - 1),2 - 2,15,Season: #15195,2.45,3.95,2.6,1,1.47,2.6,1
ASM - LIL,(1 - 0),1 - 1,15,Season: #15195,1.91,4,3.7,1,1.58,2.3,1
AUX - HAV,(1 - 0),2 - 1,15,Season: #15195,1.79,4.45,3.8,0,1.41,2.85,1
BRE - REN,(0 - 0),0 - 0,15,Season: #15195,2.5,4.05,2.55,1,1.41,2.85,0
LYO - LEN,(0 - 1),0 - 2,15,Season: #15195,2.17,3.75,3.15,2,1.63,2.23,0
MAR - MPR,(1 - 1),3 - 1,15,Season: #15195,1.53,4.5,5.75,0,1.71,2.1,1
NAN - NIC,(0 - 0),0 - 0,15,Season: #15195,3,4.2,2.11,1,1.39,2.95,0
PSG - STE,(1 - 2),1 - 3,15,Season: #15195,1.43,5,6.5,2,1.64,2.21,1
TOU - STR,(0 - 0),1 - 0,15,Season: #15195,1.95,4.05,3.5,0,1.53,2.45,0
ALM - GAE,(0 - 1),0 - 2,15,Season: #15195,2.45,3.75,2.7,2,1.59,2.3,0
AZA - HER,(1 - 0),3 - 2,15,Season: #15195,1.43,4.9,6.75,0,1.76,2.03,1
GRO - WIL,(1 - 0),3 - 2,15,Season: #15195,1.78,4.6,3.75,0,1.36,3.1,1
HEE - FEY,(1 - 0),1 - 1,15,Season: #15195,3.4,4.05,1.98,1,1.52,2.5,1
NAC - RKC,(1 - 1),2 - 2,15,Season: #15195,2.04,4.3,3.1,1,1.38,3,1
NEC - UTR,(0 - 0),2 - 0,15,Season: #15195,2.65,4.05,2.4,0,1.44,2.7,0
PEC - SPA,(1 - 1),2 - 2,15,Season: #15195,2.3,3.8,2.85,1,1.59,2.3,1
PSV - FOR,(2 - 0),4 - 0,15,Season: #15195,1.39,4.65,8.5,0,2.25,1.62,0
TWE - AJA,(1 - 0),2 - 0,15,Season: #15195,2.22,3.7,3.05,0,1.65,2.19,0
AVS - MOR,(1 - 2),2 - 3,15,Season: #15195,1.88,4.15,3.7,2,1.49,2.55,1
EST - RIO,(1 - 1),2 - 1,15,Season: #15195,1.9,4.15,3.6,0,1.48,2.55,1
ETA - SPO,(0 - 1),0 - 1,15,Season: #15195,4.65,4.35,1.66,2,1.56,2.35,0
FAM - BRA,(1 - 0),2 - 2,15,Season: #15195,3.1,4,2.11,1,1.46,2.65,1
FAR - CAS,(2 - 0),4 - 1,15,Season: #15195,2.25,3.9,2.9,0,1.49,2.55,1
GIL - BOA,(4 - 0),5 - 0,15,Season: #15195,2.85,4.05,2.24,0,1.42,2.8,0
NAC - GUI,(0 - 1),3 - 1,15,Season: #15195,3,4.25,2.09,0,1.36,3.05,1
POR - ARO,(0 - 0),1 - 0,15,Season: #15195,1.49,4.45,6.5,0,1.88,1.88,0
SAN - BEN,(0 - 0),1 - 1,15,Season: #15195,4.6,4.4,1.66,1,1.53,2.45,1
BHA - WHU,(1 - 0),4 - 1,16,Season: #15195,1.96,4,3.5,0,1.51,2.5,1
BOU - NEW,(0 - 1),2 - 2,16,Season: #15195,2.45,3.75,2.7,1,1.53,2.45,1
BRE - NOT,(0 - 0),1 - 1,16,Season: #15195,1.86,3.8,4.05,1,1.72,2.08,1
CHE - AST,(3 - 0),3 - 2,16,Season: #15195,2.02,4.15,3.2,0,1.41,2.85,1
CRY - EVE,(0 - 0),1 - 1,16,Season: #15195,1.96,3.8,3.65,1,1.63,2.22,1
IPS - SOU,(1 - 0),3 - 0,16,Season: #15195,2.4,3.55,2.9,0,1.68,2.13,0
LIV - MUN,(0 - 0),1 - 1,16,Season: #15195,2,4.2,3.25,1,1.38,2.95,1
MCI - ARS,(0 - 1),1 - 1,16,Season: #15195,2.13,3.9,3.1,1,1.49,2.55,1
TOT - FUL,(2 - 3),4 - 3,16,Season: #15195,1.55,4.55,5.5,0,1.61,2.25,1
WOL - LEI,(1 - 0),1 - 1,16,Season: #15195,1.82,4,4.05,1,1.6,2.3,1
ATH - SEV,(1 - 0),3 - 0,16,Season: #15195,1.61,4,5.75,0,1.83,1.94,0
ATM - GIR,(1 - 1),4 - 1,16,Season: #15195,1.63,4.1,5.25,0,1.68,2.14,1
BAR - LEG,(0 - 0),0 - 0,16,Season: #15195,1.5,4.4,6.5,1,1.73,2.06,0
ESP - OSA,(1 - 0),1 - 1,16,Season: #15195,1.76,4.35,4,1,1.37,3,1
GET - ALA,(0 - 0),1 - 0,16,Season: #15195,2.75,3.1,2.75,0,1.95,1.81,0
LAS - MAL,(1 - 1),1 - 1,16,Season: #15195,2.09,3.6,3.4,1,1.61,2.25,1
RSO - BET,(1 - 0),2 - 1,16,Season: #15195,1.78,3.75,4.6,0,1.73,2.06,1
VAL - RAY,(2 - 1),4 - 2,16,Season: #15195,1.7,3.85,4.95,0,1.75,2.03,1
VIL - CEL,(2 - 1),4 - 2,16,Season: #15195,1.69,4.15,4.65,0,1.54,2.45,1
VLL - RMA,(0 - 1),0 - 2,16,Season: #15195,3.7,3.65,2,2,1.65,2.19,0
CAG - COM,(1 - 1),2 - 2,16,Season: #15195,2.45,4.1,2.55,1,1.32,3.25,1
FIO - UDI,(0 - 0),0 - 0,16,Season: #15195,1.93,3.55,4.05,1,1.79,1.99,0
GEN - ROM,(1 - 0),1 - 1,16,Season: #15195,3.8,4.05,1.87,1,1.48,2.6,1
INT - EMP,(0 - 1),0 - 2,16,Season: #15195,1.37,4.7,9.25,2,2.09,1.71,0
LAZ - VEN,(0 - 1),1 - 1,16,Season: #15195,1.56,4.5,5.5,1,1.54,2.4,1
LEC - NAP,(1 - 0),2 - 3,16,Season: #15195,4.35,4.05,1.76,2,1.56,2.35,1
MIL - MON,(1 - 1),1 - 1,16,Season: #15195,1.62,4,5.5,1,1.8,1.97,1
PAR - JUV,(0 - 0),0 - 0,16,Season: #15195,4.4,3.85,1.79,1,1.66,2.17,0
TOR - BOL,(0 - 0),2 - 2,16,Season: #15195,2.45,3.45,2.9,1,1.69,2.12,1
VER - ATA,(0 - 0),0 - 0,16,Season: #15195,4,3.9,1.86,1,1.57,2.35,0
AUG - WER,(1 - 0),2 - 2,16,Season: #15195,2.2,4.15,2.85,1,1.4,2.9,1
BOC - FRE,(0 - 2),1 - 3,16,Season: #15195,2.5,3.75,2.65,2,1.58,2.3,1
EIN - DOR,(0 - 0),1 - 2,16,Season: #15195,2.22,3.95,2.9,2,1.49,2.55,1
KIE - HEI,(1 - 1),4 - 3,16,Season: #15195,2.3,4.05,2.75,0,1.43,2.75,1
MAI - FCB,(0 - 0),0 - 3,16,Season: #15195,4.05,4.75,1.69,2,1.34,3.15,0
MON - LEV,(0 - 0),2 - 0,16,Season: #15195,2.9,3.45,2.4,0,1.79,1.98,0
RBL - WOL,(1 - 0),4 - 0,16,Season: #15195,1.65,4.1,5,0,1.78,2,0
STU - STP,(1 - 0),2 - 0,16,Season: #15195,1.52,4.7,5.75,0,1.61,2.3,0
UNI - HOF,(0 - 1),0 - 1,16,Season: #15195,2.5,4.15,2.5,2,1.38,2.95,0
ASM - ANG,(2 - 1),4 - 2,16,Season: #15195,1.46,4.9,6.25,0,1.64,2.21,1
BRE - AUX,(1 - 0),2 - 2,16,Season: #15195,1.75,4.55,3.9,1,1.39,2.9,1
HAV - STE,(1 - 0),1 - 2,16,Season: #15195,2.7,4.1,2.3,2,1.41,2.85,1
LEN - MAR,(0 - 1),0 - 1,16,Season: #15195,2.5,3.4,2.85,2,1.84,1.92,0
LYO - REI,(2 - 0),3 - 0,16,Season: #15195,1.85,4.2,3.75,0,1.49,2.55,0
MPR - PSG,(1 - 0),1 - 1,16,Season: #15195,3.5,4,1.97,1,1.55,2.4,1
NAN - LIL,(0 - 1),0 - 2,16,Season: #15195,3.4,4.25,1.95,2,1.42,2.8,0
NIC - TOU,(1 - 0),1 - 0,16,Season: #15195,1.64,4.55,4.6,0,1.49,2.55,0
STR - REN,(0 - 1),2 - 1,16,Season: #15195,2.75,3.85,2.35,0,1.53,2.45,1
AJA - FOR,(1 - 0),2 - 0,16,Season: #15195,1.49,4.5,6.5,0,1.91,1.85,0
FEY - TWE,(0 - 0),3 - 0,16,Season: #15195,1.82,3.85,4.2,0,1.79,1.98,0
GAE - HEE,(1 - 0),3 - 1,16,Season: #15195,2.1,4.15,3.05,0,1.43,2.75,1
HER - GRO,(0 - 0),4 - 3,16,Season: #15195,1.89,4.2,3.55,0,1.47,2.65,1
NEC - AZA,(1 - 0),3 - 0,16,Season: #15195,3.05,3.95,2.15,0,1.52,2.45,0
PEC - NAC,(1 - 0),2 - 1,16,Season: #15195,1.91,4,3.65,0,1.59,2.3,1
RKC - ALM,(0 - 0),0 - 0,16,Season: #15195,1.85,4.4,3.55,1,1.39,2.95,0
SPA - UTR,(0 - 0),0 - 0,16,Season: #15195,2.65,3.8,2.45,1,1.58,2.35,0
WIL - PSV,(1 - 2),1 - 3,16,Season: #15195,6,4.7,1.49,2,1.7,2.11,1
AVS - CAS,(1 - 1),1 - 2,16,Season: #15195,1.97,4,3.45,2,1.51,2.5,1
BEN - NAC,(2 - 0),7 - 0,16,Season: #15195,1.25,6.5,10.5,0,1.66,2.17,0
BRA - ARO,(1 - 0),3 - 0,16,Season: #15195,1.61,4.25,5.25,0,1.72,2.07,0
EST - POR,(1 - 0),1 - 1,16,Season: #15195,3.6,3.75,2,1,1.68,2.13,1
ETA - BOA,(4 - 1),5 - 1,16,Season: #15195,2.8,3.95,2.3,0,1.47,2.65,1
FAM - FAR,(0 - 3),1 - 3,16,Season: #15195,1.67,4.5,4.45,2,1.48,2.6,1
MOR - GIL,(1 - 1),2 - 1,16,Season: #15195,2.05,4.25,3.1,0,1.37,3,1
SAN - RIO,(1 - 1),3 - 1,16,Season: #15195,2.2,4.25,2.8,0,1.34,3.2,1
SPO - GUI,(1 - 1),2 - 1,16,Season: #15195,1.55,4.55,5.5,0,1.63,2.23,1
ARS - WOL,(1 - 1),2 - 1,17,Season: #15195,1.5,4.55,6.25,0,1.72,2.08,1
CRY - AST,(1 - 1),3 - 3,17,Season: #15195,2.7,3.8,2.45,1,1.53,2.45,1
EVE - BOU,(1 - 2),1 - 3,17,Season: #15195,2.65,3.65,2.55,2,1.61,2.25,1
FUL - NOT,(1 - 1),1 - 2,17,Season: #15195,2.03,3.85,3.4,2,1.57,2.35,1
LEI - CHE,(0 - 0),0 - 2,17,Season: #15195,3.6,4.25,1.87,2,1.41,2.85,0
LIV - BRE,(0 - 2),4 - 4,17,Season: #15195,1.67,4.25,4.7,1,1.6,2.3,1
MCI - SOU,(1 - 1),2 - 1,17,Season: #15195,1.45,4.75,6.75,0,1.75,2.04,1
MUN - BHA,(1 - 0),1 - 1,17,Season: #15195,2.02,4,3.3,1,1.47,2.6,1
TOT - NEW,(0 - 3),0 - 4,17,Season: #15195,2.1,4,3.15,2,1.46,2.65,0
WHU - IPS,(0 - 0),1 - 0,17,Season: #15195,1.56,4.5,5.5,0,1.62,2.24,0
ALA - CEL,(1 - 0),2 - 0,17,Season: #15195,1.94,3.6,3.95,0,1.72,2.07,0
ATH - LEG,(1 - 0),3 - 1,17,Season: #15195,1.58,3.8,6.5,0,2.13,1.69,1
BAR - RSO,(2 - 1),3 - 1,17,Season: #15195,1.93,3.8,3.8,0,1.57,2.35,1
GIR - ESP,(3 - 1),6 - 1,17,Season: #15195,1.53,4.7,5.5,0,1.48,2.6,1
MAL - ATM,(0 - 2),0 - 6,17,Season: #15195,4,3.4,1.99,2,1.85,1.91,0
OSA - GET,(0 - 1),1 - 1,17,Season: #15195,1.78,3.95,4.35,1,1.58,2.35,1
RMA - BET,(0 - 0),1 - 0,17,Season: #15195,1.55,4.2,6,0,1.76,2.02,0
VAL - LAS,(0 - 1),3 - 2,17,Season: #15195,1.46,4.8,6.5,0,1.57,2.35,1
VIL - SEV,(0 - 1),1 - 2,17,Season: #15195,1.84,3.95,4.05,2,1.54,2.4,1
VLL - RAY,(2 - 0),3 - 0,17,Season: #15195,1.95,3.55,3.95,0,1.75,2.04,0
BOL - PAR,(1 - 0),2 - 1,17,Season: #15195,1.79,3.95,4.25,0,1.6,2.3,1
COM - VEN,(0 - 1),1 - 1,17,Season: #15195,2.04,3.9,3.35,1,1.47,2.6,1
EMP - FIO,(0 - 2),0 - 5,17,Season: #15195,3.2,3.6,2.2,2,1.61,2.25,0
GEN - INT,(0 - 0),0 - 3,17,Season: #15195,6.75,4.35,1.49,2,1.87,1.9,0
LAZ - VER,(0 - 0),1 - 1,17,Season: #15195,1.64,4.15,5.25,1,1.65,2.18,1
MIL - LEC,(1 - 0),1 - 0,17,Season: #15195,1.45,4.65,7,0,1.76,2.02,0
MON - CAG,(2 - 0),2 - 1,17,Season: #15195,1.82,4.3,3.8,0,1.38,2.95,1
ROM - JUV,(0 - 1),2 - 1,17,Season: #15195,2.65,3.55,2.6,0,1.59,2.3,1
TOR - NAP,(1 - 1),1 - 1,17,Season: #15195,3.25,3.4,2.24,1,1.75,2.03,1
UDI - ATA,(3 - 1),5 - 1,17,Season: #15195,3.6,3.65,2.03,0,1.65,2.19,1
AUG - STU,(0 - 1),3 - 4,17,Season: #15195,3.25,4.15,2.02,2,1.43,2.75,1
BOC - LEV,(0 - 0),2 - 0,17,Season: #15195,4,3.85,1.87,0,1.72,2.07,0
FCB - DOR,(2 - 0),3 - 1,17,Season: #15195,1.91,4.3,3.45,0,1.41,2.85,1
HOF - FRE,(0 - 1),1 - 2,17,Season: #15195,2.13,3.85,3.15,2,1.57,2.35,1
KIE - RBL,(0 - 0),2 - 1,17,Season: #15195,4.05,4.15,1.78,0,1.56,2.35,1
MON - MAI,(2 - 1),4 - 1,17,Season: #15195,1.47,5.25,5.75,0,1.48,2.6,1
STP - HEI,(2 - 1),3 - 2,17,Season: #15195,2.15,3.95,3.05,0,1.5,2.55,1
UNI - WOL,(0 - 0),0 - 1,17,Season: #15195,2.55,3.85,2.55,2,1.51,2.5,0
WER - EIN,(0 - 2),0 - 2,17,Season: #15195,2.75,3.9,2.35,2,1.5,2.5,0
BRE - HAV,(1 - 1),1 - 1,17,Season: #15195,1.61,4.75,4.65,1,1.42,2.8,1
LIL - TOU,(1 - 0),2 - 1,17,Season: #15195,1.54,4.75,5.25,0,1.54,2.45,1
LYO - ASM,(5 - 0),7 - 1,17,Season: #15195,2.4,3.85,2.75,0,1.53,2.45,1
MPR - STE,(2 - 0),2 - 0,17,Season: #15195,2.02,4.15,3.25,0,1.43,2.75,0
NAN - ANG,(0 - 1),3 - 1,17,Season: #15195,2.2,4.15,2.85,0,1.39,2.95,1
PSG - LEN,(2 - 0),2 - 0,17,Season: #15195,1.74,3.95,4.6,0,1.79,1.98,0
REI - MAR,(0 - 0),3 - 2,17,Season: #15195,2.85,3.65,2.4,0,1.65,2.19,1
REN - NIC,(1 - 2),6 - 2,17,Season: #15195,2,4.1,3.3,0,1.47,2.6,1
STR - AUX,(1 - 0),1 - 1,17,Season: #15195,1.93,4.1,3.5,1,1.5,2.55,1
ALM - NAC,(0 - 1),0 - 1,17,Season: #15195,2.03,3.9,3.35,2,1.58,2.35,0
AZA - SPA,(3 - 1),3 - 3,17,Season: #15195,1.55,4.45,5.75,1,1.76,2.02,1
FEY - FOR,(1 - 0),1 - 0,17,Season: #15195,1.44,4.55,7.5,0,2.07,1.72,0
NEC - GRO,(0 - 1),1 - 3,17,Season: #15195,1.7,4.65,4.1,2,1.39,2.9,1
PEC - UTR,(0 - 2),1 - 2,17,Season: #15195,3.1,3.9,2.16,2,1.56,2.35,1
PSV - HER,(1 - 1),3 - 1,17,Season: #15195,1.29,5.75,10.5,0,2.02,1.76,1
RKC - HEE,(1 - 0),2 - 2,17,Season: #15195,2.3,4.55,2.55,1,1.25,3.8,1
TWE - GAE,(0 - 1),1 - 2,17,Season: #15195,1.54,4.5,5.75,2,1.73,2.06,1
WIL - AJA,(1 - 1),1 - 1,17,Season: #15195,4.55,4.6,1.64,1,1.49,2.55,1
ARO - FAR,(1 - 0),2 - 0,17,Season: #15195,1.7,4.15,4.65,0,1.67,2.16,0
AVS - FAM,(0 - 0),3 - 2,17,Season: #15195,2.2,4,2.9,0,1.45,2.7,1
BRA - EST,(0 - 0),1 - 0,17,Season: #15195,1.59,4.4,5.25,0,1.64,2.21,0
CAS - GIL,(1 - 3),1 - 4,17,Season: #15195,1.96,4.25,3.3,2,1.39,2.9,1
ETA - GUI,(0 - 2),2 - 3,17,Season: #15195,2.85,4.05,2.24,2,1.41,2.8,1
MOR - BOA,(1 - 0),2 - 1,17,Season: #15195,2.95,3.9,2.21,0,1.5,2.55,1
NAC - RIO,(2 - 1),3 - 2,17,Season: #15195,2.3,4.3,2.65,0,1.32,3.25,1
SAN - POR,(1 - 2),2 - 2,17,Season: #15195,4.65,4.4,1.65,1,1.54,2.4,1
SPO - BEN,(3 - 2),5 - 3,17,Season: #15195,2.1,3.65,3.4,0,1.71,2.1,1
BHA - IPS,(1 - 0),2 - 3,18,Season: #15195,1.47,4.85,6.25,2,1.6,2.3,1
BOU - AST,(1 - 2),1 - 4,18,Season: #15195,2.45,3.8,2.7,2,1.53,2.45,1
BRE - MUN,(0 - 0),2 - 2,18,Season: #15195,2.85,3.6,2.4,1,1.66,2.17,1
CHE - ARS,(2 - 0),4 - 0,18,Season: #15195,2.45,3.95,2.6,0,1.43,2.75,0
EVE - TOT,(2 - 0),2 - 1,18,Season: #15195,3.05,3.85,2.19,0,1.53,2.45,1
FUL - LIV,(0 - 1),1 - 2,18,Season: #15195,3.35,4.1,2,2,1.45,2.7,1
LEI - CRY,(1 - 1),2 - 3,18,Season: #15195,2.65,3.8,2.5,2,1.52,2.45,1
